geneName	comGeneName	iE4	iE5	iE6	iE7	iE8	iE9	iE10	iE11	iE14	iE15	iE18	iE19	iE21	iE22	iE23	iE25	iE30	iE35	iE39	iE48	iE50	iE51	iE52	iE55	iE57	iE58	iE59	iE62	iE65	iE69	iE73	iE74	iE75	iE77	iE78	iE79	iE80	iE82	iE83	iE84	iE86	iE87	iE88	iE91	iE92	iE93	iE94	iE95
YKL157W	APE2	0.753815045176432	0.636633175598346	2.2008539259016	0	1.43778205966237	0	0	0	0.711820337985748	1.81432473387559	0.6578150706018	0	3.57233607276501	1.42441699411526	0.532971751026297	1.48395542792927	5.43252383665266	0	0	1.01406447278966	1.47135783369869	0.871502776899369	0	2.93823612412779	1.57045044858424	2.52531074301631	1.98545506696998	6.33698010066798	2.04586329194321	0	1.01738719169784	0	0	0	2.3687076721574	1.84907164596971	1.90610906097009	2.81385525777701	0	0	5.1194008269939	0.977813797600756	3.22550880993537	0.849980604168275	3.74054719717603	0	1.07038386593284	2.49698852512266
YKL156W	RPS27A	31.6602318974101	21.0088947947454	19.8076853331144	25.5156239229031	33.0689873722346	31.9300906425133	32.6754053627292	20.2870204315035	31.4980499558693	42.6366312460764	20.3922671886558	10.9589803077421	17.861680363825	24.2150888999595	34.6431638167093	34.1309748423731	25.8044882241001	27.6590448215661	24.9739804564007	38.534449966007	29.9176092852068	21.7875694224842	12.6214346594976	34.6402574634013	29.8385585231006	35.3543504022284	27.7963709375798	19.010940302004	27.6191544412333	44.8276186764508	29.5042285592373	39.8311858101657	18.1001387599463	33.2451143206387	32.2144243413407	25.887003043576	28.1151086493089	34.7042148459165	15.0868422537685	23.3772200682181	35.8358057889573	29.6603518605563	29.0295792894183	35.4158585070114	50.4973871618764	28.5633617353649	41.7449707713809	49.9397705024531
YKL154W	SRP102	5.27670531623502	1.90989952679504	2.2008539259016	0.850520797430105	2.87556411932475	3.54778784916814	0	4.05740408630069	3.02523643643943	0.907162366937797	1.3156301412036	7.30598687182805	2.38155738184334	0	2.13188700410519	4.4518662837878	1.35813095916316	0	0	1.01406447278966	0.980905222465796	1.74300555379874	1.80306209421394	2.16501609146258	0.785225224292122	3.36708099068842	2.97818260045498	0	2.04586329194321	0	2.54346797924459	0	1.7238227390425	2.07781964503992	2.3687076721574	2.77360746895457	2.85916359145514	4.68975876296168	3.0173684507537	2.33772200682181	0	3.58531725786944	0	1.5582977743085	1.87027359858801	0.840098874569555	2.14076773186569	0
YKL150W	MCR1	6.03052036141145	7.00296493158181	2.2008539259016	3.40208318972042	7.18891029831187	9.62970987631353	3.26754053627292	9.46727620136828	4.62683219690736	4.53581183468898	4.6047054942126	1.82649671795701	3.57233607276501	17.0930039293832	6.92863276334186	0	2.71626191832633	11.7019035783549	18.7304853423005	5.07032236394829	9.31859961342506	2.61450833069811	4.50765523553486	6.64969228092078	7.0670270186291	1.68354049534421	2.97818260045498	0	2.55732911492901	0	8.64779112943162	3.18649486481325	1.7238227390425	2.07781964503992	4.26367380988333	4.62267911492429	7.14790897863785	4.68975876296168	0	3.89620334470302	2.55970041349695	3.91125519040302	9.6765264298061	5.09988362500965	1.87027359858801	6.72079099655644	3.21115159779853	2.49698852512266
YKL146W	AVT3	0.753815045176432	0.636633175598346	0	0	0	1.0136536711909	0	0	0.533865253489311	0	0.6578150706018	1.82649671795701	0	0	0.532971751026297	0	1.35813095916316	0	0	0	0.980905222465796	0	0	0.309288013066083	0.785225224292122	1.68354049534421	0.992727533484992	0	0	0	0.508693595848919	0	0.861911369521251	1.03890982251996	0	0.924535822984857	0.476527265242523	0	0	0.779240668940604	2.55970041349695	0.325937932533585	0	0.283326868056092	1.87027359858801	0	0	0
YKL145W, YKL145W-A	RPT1, YKL145W-A	3.76907522588216	3.18316587799173	0	0.850520797430105	0	4.56144152035904	0	4.05740408630069	4.98274236590024	5.44297420162678	4.6047054942126	7.30598687182805	5.95389345460834	2.84883398823053	2.13188700410519	2.96791085585853	4.07439287748949	8.51047532971265	9.36524267115026	2.02812894557932	3.43316827863029	3.48601110759747	4.50765523553486	2.78359211759475	2.35567567287637	4.20885123836052	2.97818260045498	0	6.13758987582962	3.44827835972699	4.06954876679135	0	0.861911369521251	3.11672946755988	4.26367380988333	2.77360746895457	5.24179991766775	4.68975876296168	3.0173684507537	2.33772200682181	1.27985020674847	3.91125519040302	1.61275440496768	2.97493211458896	1.87027359858801	5.88069212198688	0	0
YKL143W	LTV1	4.52289027105859	1.90989952679504	2.2008539259016	0.850520797430105	2.87556411932475	1.52048050678635	0	1.3524680287669	4.44887711241093	0.907162366937797	0	0	4.76311476368667	0	0.532971751026297	1.48395542792927	0	4.25523766485633	3.12174755705009	4.05625789115863	1.96181044493159	0	2.70459314132092	1.70108407186346	3.14090089716849	0.841770247672104	0.992727533484992	0	3.06879493791481	0	1.52608078754676	0	0	1.03890982251996	5.21115687874629	1.84907164596971	0.476527265242523	5.62771051555402	0	0.779240668940604	1.27985020674847	0.977813797600756	1.61275440496768	1.69996120833655	1.87027359858801	1.68019774913911	4.28153546373138	2.49698852512266
YKL142W	MRP8	0.753815045176432	5.09306540478677	0	4.25260398715052	1.43778205966237	3.04096101357269	6.53508107254585	1.3524680287669	2.31341609845368	2.72148710081339	5.2625205648144	5.47949015387104	1.19077869092167	2.84883398823053	5.32971751026297	1.48395542792927	0	0	0	3.04219341836897	5.39497872356188	2.61450833069811	5.40918628264183	2.6289481110617	0.785225224292122	3.36708099068842	4.96363766742496	0	4.09172658388641	3.44827835972699	5.59562955433811	0	3.44764547808501	4.15563929007984	3.78993227545185	1.84907164596971	5.24179991766775	1.87590350518467	0	3.89620334470302	2.55970041349695	3.58531725786944	6.45101761987074	3.3999224166731	0	3.36039549827822	0	0
CUT227	CUT227	0.753815045176432	0.636633175598346	0	0	0	1.52048050678635	0	0	0.355910168992874	0	0.6578150706018	1.82649671795701	0	0	2.13188700410519	4.4518662837878	1.35813095916316	0	0	0	0.980905222465796	0.871502776899369	0	0.154644006533041	0	0	1.98545506696998	0	0	0	1.01738719169784	0	0	0	0.947483068862961	0	0.953054530485046	0	0	1.55848133788121	0	0.977813797600756	0	1.41663434028046	1.87027359858801	0	0	4.99397705024531
YKL141W	SDH3	3.01526018070573	3.81979905359008	0	0	2.87556411932475	5.57509519154994	6.53508107254585	1.3524680287669	1.77955084496437	2.72148710081339	3.289075353009	1.82649671795701	2.38155738184334	0	4.26377400821037	4.4518662837878	2.71626191832633	0	0	3.04219341836897	4.41407350109608	2.61450833069811	5.40918628264183	3.09288013066083	1.57045044858424	0	3.97091013393997	0	0.511465822985802	3.44827835972699	3.05216157509351	0	0	1.03890982251996	1.42122460329444	0.924535822984857	3.33569085669766	1.87590350518467	3.0173684507537	0.779240668940604	0	1.30375173013434	1.61275440496768	3.82491271875724	3.74054719717603	3.36039549827822	3.21115159779853	7.49096557536797
YKL140W	TGL1	0	0	2.2008539259016	0.850520797430105	0	0.506826835595449	0	0	0.355910168992874	0	1.3156301412036	1.82649671795701	0	0	0	0	0	0	0	0	0.980905222465796	0	0	0.463932019599124	0.785225224292122	1.68354049534421	0.992727533484992	0	0	3.44827835972699	0	0	0.861911369521251	1.03890982251996	0	0.924535822984857	0	0	0	1.55848133788121	0	0.977813797600756	0	0.424990302084137	0	0.840098874569555	0	0
YKL139W	CTK1	0.753815045176432	0	0	0.850520797430105	0	0	0	0	1.06773050697862	0	0.6578150706018	1.82649671795701	0	0	1.06594350205259	0	1.35813095916316	0	0	0	0.490452611232898	0	1.80306209421394	0.927864039198248	0	0	0.992727533484992	0	0.511465822985802	0	0.508693595848919	1.59324743240663	0	0	0.473741534431481	0	0	0	3.0173684507537	1.55848133788121	0	0.325937932533585	0	0.566653736112183	1.87027359858801	0.840098874569555	0	0
YKL137W, YKL136W	CMC1, YKL136W	0	0	0	0.850520797430105	1.43778205966237	2.0273073423818	3.26754053627292	0	1.06773050697862	0.907162366937797	0.6578150706018	1.82649671795701	2.38155738184334	1.42441699411526	0.532971751026297	1.48395542792927	0	1.06380941621408	9.36524267115026	1.01406447278966	1.47135783369869	1.74300555379874	1.80306209421394	2.93823612412779	0	0	0	0	1.0229316459716	0	1.01738719169784	3.18649486481325	2.58573410856375	0	0.947483068862961	0.924535822984857	0.476527265242523	1.87590350518467	0	1.55848133788121	2.55970041349695	1.62968966266793	1.61275440496768	1.13330747222437	3.74054719717603	0	1.07038386593284	0
SUT231	SUT231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59324743240663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUT232	SUT232	0	0	0	0	0	0	0	0	0	0	0	0	1.19077869092167	0	0	0	0	0	0	0	0	0	0	0.154644006533041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141663434028046	0	0	0	0
tK(CUU)K	tK(CUU)K	0	0	0	0	0	0	3.26754053627292	0	0.177955084496437	0	0	0	1.19077869092167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.511465822985802	0	0	0	0	0	0	0	0	0	0	0.779240668940604	0	0	0	0	0	0	0	0
YKL127W	PGM1	2.26144513552929	0	0	1.70104159486021	1.43778205966237	3.04096101357269	0	4.05740408630069	0.533865253489311	0	1.3156301412036	0	0	0	0	0	1.35813095916316	1.06380941621408	0	2.02812894557932	0	0.871502776899369	0.901531047106972	0.463932019599124	1.57045044858424	1.68354049534421	0.992727533484992	0	0.511465822985802	0	1.52608078754676	1.59324743240663	2.58573410856375	1.03890982251996	0.947483068862961	0.924535822984857	2.38263632621262	1.87590350518467	0	0.779240668940604	0	1.30375173013434	0	1.41663434028046	0	0.840098874569555	0	0
YKL126W	YPK1	1.50763009035286	0.636633175598346	0	1.70104159486021	0	2.53413417797724	3.26754053627292	5.40987211506759	1.77955084496437	0	2.6312602824072	0	2.38155738184334	2.84883398823053	1.06594350205259	1.48395542792927	1.35813095916316	0	0	3.04219341836897	0.980905222465796	0	0	1.70108407186346	1.57045044858424	2.52531074301631	0.992727533484992	0	1.53439746895741	0	1.01738719169784	4.77974229721988	1.7238227390425	1.03890982251996	0.947483068862961	0.924535822984857	0.476527265242523	2.81385525777701	0	1.55848133788121	0	0.977813797600756	0	1.13330747222437	0	2.52029662370866	0	0
YKL125W	RRN3	2.26144513552929	0.636633175598346	4.40170785180319	1.70104159486021	1.43778205966237	1.0136536711909	3.26754053627292	0	1.60159576046793	1.81432473387559	0.6578150706018	5.47949015387104	3.57233607276501	0	1.06594350205259	2.96791085585853	1.35813095916316	1.06380941621408	3.12174755705009	2.02812894557932	0.490452611232898	0.871502776899369	0.901531047106972	1.39179605879737	2.35567567287637	0	0	0	1.0229316459716	0	1.01738719169784	3.18649486481325	0.861911369521251	5.1945491125998	0.473741534431481	0.924535822984857	1.42958179572757	1.87590350518467	3.0173684507537	1.55848133788121	2.55970041349695	1.95562759520151	1.61275440496768	0.991644038196321	0	0.840098874569555	0	2.49698852512266
YKL124W, YKL123W	SSH4, YKL123W	0	0	0	0.850520797430105	0	0.506826835595449	0	0	0.533865253489311	0	0	0	0	0	0	0	1.35813095916316	1.06380941621408	0	0	0.490452611232898	0	0.901531047106972	0.154644006533041	0.785225224292122	0.841770247672104	1.98545506696998	0	1.0229316459716	0	0	0	0	2.07781964503992	0.473741534431481	0.924535822984857	0.476527265242523	1.87590350518467	0	1.55848133788121	1.27985020674847	0	0	0	0	0.840098874569555	0	0
YKL121W	YKL121W	0.753815045176432	0	2.2008539259016	0	0	0	3.26754053627292	1.3524680287669	0.177955084496437	0	0	0	0	2.84883398823053	1.06594350205259	0	1.35813095916316	0	0	0	0	0	0	0.309288013066083	0	0	0	0	0.511465822985802	0	0.508693595848919	0	0	0	0	0	0	0	0	0	1.27985020674847	0.325937932533585	1.61275440496768	0.141663434028046	0	0	0	0
YKL120W	OAC1	0	1.27326635119669	2.2008539259016	0	0	0	0	0	0.533865253489311	0	0	3.65299343591403	2.38155738184334	1.42441699411526	0	0	0	0	0	0	1.47135783369869	0.871502776899369	0	0.618576026132166	0	0.841770247672104	0.992727533484992	0	1.53439746895741	0	0	3.18649486481325	0	0	0.473741534431481	1.84907164596971	0	0	0	0.779240668940604	2.55970041349695	0.651875865067171	0	0.141663434028046	0	0.840098874569555	0	0
YKL117W	SBA1	21.1068212649401	14.0059298631636	4.40170785180319	7.65468717687094	11.502256477299	14.1911513966726	16.3377026813646	9.46727620136828	17.9734635341401	11.7931107701914	11.8406712708324	25.5709540513982	17.861680363825	7.12208497057632	5.32971751026297	16.3235097072219	13.5813095916316	15.9571412432112	15.6087377852504	17.2390960374242	11.2804100583567	13.9440444303899	17.1290898950325	15.000468633705	16.4897297101346	9.25947272439315	5.95636520090995	0	14.3210430436024	6.89655671945397	22.3825182173524	4.77974229721988	14.6524932818613	14.5447375152794	10.4223137574926	23.1133955746214	14.7723452225182	10.3174692785157	9.0521053522611	7.01316602046544	15.3582024809817	14.9931448965449	14.5147896447092	13.4580262326644	3.74054719717603	19.3222741150998	11.7742225252613	4.99397705024531
CUT228	CUT228	0.753815045176432	0.636633175598346	13.2051235554096	1.70104159486021	0	1.52048050678635	0	1.3524680287669	0	0.907162366937797	0.6578150706018	1.82649671795701	1.19077869092167	1.42441699411526	1.06594350205259	1.48395542792927	1.35813095916316	1.06380941621408	6.24349511410017	3.04219341836897	0.490452611232898	1.74300555379874	1.80306209421394	0	1.57045044858424	0.841770247672104	0.992727533484992	12.673960201336	1.0229316459716	0	0.508693595848919	1.59324743240663	0.861911369521251	2.07781964503992	1.42122460329444	2.77360746895457	0.476527265242523	1.87590350518467	3.0173684507537	0.779240668940604	3.83955062024542	0.651875865067171	0	0	1.87027359858801	0.840098874569555	1.07038386593284	2.49698852512266
YKL112W	ABF1	1.50763009035286	1.27326635119669	0	0	0	0.506826835595449	0	4.05740408630069	1.24568559147506	0.907162366937797	0	1.82649671795701	2.38155738184334	4.27325098234579	1.06594350205259	1.48395542792927	2.71626191832633	1.06380941621408	0	0	0	0.871502776899369	0.901531047106972	0.463932019599124	0.785225224292122	0.841770247672104	0.992727533484992	0	0	0	1.52608078754676	0	0	1.03890982251996	0.473741534431481	0	0.953054530485046	0	0	2.33772200682181	1.27985020674847	0.651875865067171	1.61275440496768	0.708317170140229	0	0	0	0
SUT233	SUT233	0	0	0	0.850520797430105	0	0.506826835595449	0	0	0.177955084496437	0	0	0	0	0	0	0	0	0	0	0	0	0	0.901531047106972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL109W	HAP4	3.76907522588216	3.81979905359008	8.80341570360639	2.55156239229031	8.62669235797424	4.05461468476359	6.53508107254585	5.40987211506759	4.09296694341805	3.62864946775119	3.9468904236108	3.65299343591403	3.57233607276501	5.69766797646106	4.26377400821037	1.48395542792927	6.79065479581582	6.38285649728449	21.8522328993506	6.08438683673795	5.88543133479478	12.2010388765912	6.3107173297488	6.03111625478862	7.0670270186291	4.20885123836052	1.98545506696998	25.3479204026719	3.58026076090061	6.89655671945397	6.10432315018703	3.18649486481325	6.89529095617001	5.1945491125998	4.26367380988333	6.471750760894	4.28874538718271	4.68975876296168	9.0521053522611	5.45468468258423	7.67910124049084	2.93344139280227	9.6765264298061	3.3999224166731	5.61082079576404	2.52029662370866	5.35191932966422	12.4849426256133
YKL108W	SLD2	4.52289027105859	3.81979905359008	11.004269629508	4.25260398715052	8.62669235797424	3.04096101357269	19.6052432176375	5.40987211506759	0.889775422482185	1.81432473387559	1.9734452118054	10.9589803077421	2.38155738184334	4.27325098234579	0	4.4518662837878	0	0	15.6087377852504	4.05625789115863	2.45226305616449	1.74300555379874	4.50765523553486	1.70108407186346	2.35567567287637	1.68354049534421	3.97091013393997	50.6958408053439	4.09172658388641	20.6896701583619	2.54346797924459	1.59324743240663	6.89529095617001	4.15563929007984	2.3687076721574	5.54721493790915	1.90610906097009	2.81385525777701	3.0173684507537	2.33772200682181	5.1194008269939	0.977813797600756	16.1275440496768	0.141663434028046	5.61082079576404	2.52029662370866	4.28153546373138	12.4849426256133
YKL107W	YKL107W	0	0	0	0	0	0	0	0	0	0	0	0	1.19077869092167	1.42441699411526	0	0	0	0	0	0	0.490452611232898	0	0	0.309288013066083	0	0	0.992727533484992	0	0	3.44827835972699	0.508693595848919	0	2.58573410856375	0	0.473741534431481	0	1.90610906097009	0.937951752592337	0	0	0	0	1.61275440496768	0	0	0	0	0
YKL106W	AAT1	1.50763009035286	1.90989952679504	4.40170785180319	3.40208318972042	4.31334617898712	0.506826835595449	3.26754053627292	1.3524680287669	1.06773050697862	0	0	3.65299343591403	1.19077869092167	2.84883398823053	1.06594350205259	0	0	1.06380941621408	6.24349511410017	0	1.96181044493159	0.871502776899369	1.80306209421394	1.08250804573129	1.57045044858424	0.841770247672104	1.98545506696998	6.33698010066798	3.06879493791481	6.89655671945397	1.01738719169784	4.77974229721988	0	6.23345893511976	0.473741534431481	3.69814329193943	1.90610906097009	0	3.0173684507537	0	2.55970041349695	1.30375173013434	4.83826321490305	1.41663434028046	0	0.840098874569555	0	7.49096557536797
CUT229	CUT229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL101W	HSL1	0.753815045176432	0	0	0	2.87556411932475	2.0273073423818	0	1.3524680287669	0.355910168992874	0	1.9734452118054	1.82649671795701	1.19077869092167	2.84883398823053	1.59891525307889	1.48395542792927	2.71626191832633	0	0	0	0	0	0	2.16501609146258	3.14090089716849	0.841770247672104	0	0	0	3.44827835972699	0	0	4.30955684760626	1.03890982251996	2.84244920658888	0	3.33569085669766	0	0	0	1.27985020674847	0.325937932533585	3.22550880993537	0.566653736112183	1.87027359858801	1.68019774913911	1.07038386593284	0
CUT230	CUT230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL098W	YKL098W	0.753815045176432	0	0	1.70104159486021	0	0	0	0	0.889775422482185	0	0	0	0	1.42441699411526	1.59891525307889	0	0	1.06380941621408	3.12174755705009	0	0	1.74300555379874	0	0.927864039198248	1.57045044858424	0	0.992727533484992	0	0.511465822985802	3.44827835972699	0.508693595848919	0	0	0	2.3687076721574	0	0	0	0	0.779240668940604	1.27985020674847	0	0	0.566653736112183	1.87027359858801	0.840098874569555	1.07038386593284	0
